country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Croatia,HRV,2021-01-31,,,,,2045.0,,,,498.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-01,83928.0,58829.0,25099.0,,1992.0,2.04,1.43,0.61,485.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-02,,,,,1920.0,,,,468.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-03,87929.0,59064.0,28865.0,,1848.0,2.14,1.44,0.7,450.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-04,95505.0,59593.0,35912.0,7576.0,2573.0,2.33,1.45,0.87,627.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-05,,,,,2406.0,,,,586.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-06,,,,,2411.0,,,,587.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-07,,,,,2415.0,,,,588.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-08,,,,,2420.0,,,,589.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-09,102207.0,61241.0,41966.0,,2326.0,2.49,1.49,1.02,567.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-10,,,,,2794.0,,,,681.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-11,112774.0,64775.0,47969.0,,2467.0,2.75,1.58,1.17,601.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-12,,,,,2555.0,,,,622.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-13,,,,,2643.0,,,,644.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-14,,,,,2731.0,,,,665.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-15,120603.0,67825.0,52778.0,,2819.0,2.94,1.65,1.29,687.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-16,,,,,3657.0,,,,891.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-17,,,,,3932.0,,,,958.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-18,142222.0,87169.0,55053.0,,4207.0,3.46,2.12,1.34,1025.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-19,,,,,4782.0,,,,1165.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-20,,,,,5356.0,,,,1305.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-21,,,,,5931.0,,,,1445.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-22,166146.0,108311.0,57835.0,,6506.0,4.05,2.64,1.41,1585.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-23,,,,,6757.0,,,,1646.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-24,184076.0,125771.0,58305.0,,7009.0,4.48,3.06,1.42,1707.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-25,194267.0,135756.0,58511.0,10191.0,7435.0,4.73,3.31,1.43,1811.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-26,,,,,7252.0,,,,1767.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-27,,,,,7069.0,,,,1722.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-02-28,,,,,6886.0,,,,1677.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Croatia,HRV,2021-03-01,213068.0,153085.0,59983.0,,6703.0,5.19,3.73,1.46,1633.0,Pfizer/BioNTech,Ministry of Health,https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276
Cyprus,CYP,2021-01-06,3901.0,3901.0,,,,0.45,0.45,,,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-01-07,,,,,534.0,,,,610.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-01-08,,,,,534.0,,,,610.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-01-09,,,,,534.0,,,,610.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-01-10,6035.0,6035.0,,,534.0,0.69,0.69,,610.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-01-11,,,,,566.0,,,,646.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-01-12,,,,,588.0,,,,671.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-01-13,,,,,604.0,,,,690.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-01-14,,,,,628.0,,,,717.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-01-15,,,,,651.0,,,,743.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-01-16,10226.0,10226.0,,,675.0,1.17,1.17,,771.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-01-17,,,,,752.0,,,,859.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-01-18,,,,,806.0,,,,920.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-01-19,,,,,859.0,,,,981.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-01-20,,,,,913.0,,,,1042.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-01-21,,,,,966.0,,,,1103.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-01-22,,,,,1020.0,,,,1165.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-01-23,17739.0,15322.0,2057.0,,1073.0,2.03,1.75,0.23,1225.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-01-24,,,,,1079.0,,,,1232.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-01-25,,,,,1084.0,,,,1238.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-01-26,,,,,1090.0,,,,1244.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-01-27,,,,,1095.0,,,,1250.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-01-28,,,,,1101.0,,,,1257.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-01-29,,,,,1106.0,,,,1263.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-01-30,25519.0,19618.0,5551.0,,1111.0,2.91,2.24,0.63,1268.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-01-31,,,,,1102.0,,,,1258.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-02-01,,,,,1093.0,,,,1248.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-02-02,,,,,1083.0,,,,1236.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-02-03,,,,,1074.0,,,,1226.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-02-04,,,,,1064.0,,,,1215.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-02-05,,,,,1055.0,,,,1204.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-02-06,32837.0,22813.0,10024.0,,1045.0,3.75,2.6,1.14,1193.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
Cyprus,CYP,2021-02-07,,,,,1133.0,,,,1294.0,Pfizer/BioNTech,Government of Cyprus,"https://www.pio.gov.cy/coronavirus/uploads/27022021--%CE%9E%CE%B5%CF%80%CE%AD%CF%81%CE%B1%CF%83%CE%B1%CE%BD%20%CF%84%CE%B9%CF%82%2076,000%20%CE%BF%CE%B9%20%CE%B5%CE%BC%CE%B2%CE%BF%CE%BB%CE%B9%CE%B1%CF%83%CE%BC%CE%BF%CE%AF%20%CE%BA%CE%B1%CF%84%CE%AC%20%CF%84%CE%B7%CF%82%20COVID-19.pdf"
